Date,Fixture,Season,Market,Selection,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2021-11-03,Cardiff vs QPR,2021_22,Away,QPR,-12,1.8333,2.67,✅ Excellent,win,1.67
2021-11-03,West Brom vs Hull,2021_22,Draw,Draw,6,3.0,4.57,✅ Excellent,loss,-1.0
2021-11-03,West Brom vs Hull,2021_22,Away,Hull,6,2.8696,8.34,✅ Excellent,loss,-1.0
2021-11-06,Millwall vs Derby,2021_22,Away,Derby,3,3.8696,4.61,✅ Good,loss,-1.0
2021-11-06,Blackpool vs QPR,2021_22,Home,Blackpool,4,2.375,2.9,✅ Good,loss,-1.0
2021-11-06,Blackpool vs QPR,2021_22,Draw,Draw,4,3.1667,3.35,✅ Fair,win,2.35
2021-11-06,Birmingham vs Reading,2021_22,Draw,Draw,6,3.0,3.54,✅ Good,loss,-1.0
2021-11-06,Birmingham vs Reading,2021_22,Away,Reading,6,2.8696,4.46,✅ Excellent,win,3.46
2021-11-06,West Brom vs Middlesbrough,2021_22,Draw,Draw,0,3.2973,3.55,✅ Fair,win,2.55
2021-11-06,West Brom vs Middlesbrough,2021_22,Away,Middlesbrough,0,3.5882,4.63,✅ Good,loss,-1.0
2021-11-06,Cardiff vs Huddersfield,2021_22,Away,Huddersfield,-9,2.3529,3.1,✅ Good,loss,-1.0
2021-11-06,Bournemouth vs Swansea,2021_22,Away,Swansea,1,3.7333,4.92,✅ Good,loss,-1.0
2021-11-06,Blackburn vs Sheffield United,2021_22,Home,Blackburn,-5,2.7333,2.94,✅ Fair,win,1.94
2021-11-06,Barnsley vs Hull,2021_22,Home,Barnsley,-1,2.1034,2.24,✅ Fair,loss,-1.0
2021-11-06,Luton vs Stoke,2021_22,Home,Luton,4,2.375,2.42,✅ Fair,loss,-1.0
2021-11-06,Luton vs Stoke,2021_22,Draw,Draw,4,3.1667,3.21,✅ Fair,loss,-1.0
2021-11-06,Coventry vs Bristol City,2021_22,Draw,Draw,9,3.8182,3.84,✅ Fair,loss,-1.0
2021-11-19,QPR vs Luton,2021_22,Home,QPR,-4,2.1351,2.32,✅ Fair,win,1.32
2021-11-20,Reading vs Nott'm Forest,2021_22,Home,Reading,-5,2.7333,3.08,✅ Fair,loss,-1.0
2021-11-20,Stoke vs Peterboro,2021_22,Away,Peterboro,3,3.8696,6.36,✅ Excellent,loss,-1.0
2021-11-20,Swansea vs Blackpool,2021_22,Away,Blackpool,1,3.7333,4.3,✅ Fair,loss,-1.0
2021-11-20,Middlesbrough vs Millwall,2021_22,Away,Millwall,2,3.7,3.8,✅ Fair,loss,-1.0
2021-11-20,Preston vs Cardiff,2021_22,Draw,Draw,6,3.0,3.35,✅ Fair,loss,-1.0
2021-11-20,Preston vs Cardiff,2021_22,Away,Cardiff,6,2.8696,3.46,✅ Good,win,2.46
2021-11-20,Huddersfield vs West Brom,2021_22,Home,Huddersfield,-2,2.7895,3.78,✅ Good,win,2.78
2021-11-20,Bristol City vs Blackburn,2021_22,Home,Bristol City,-6,2.8696,3.1,✅ Fair,loss,-1.0
2021-11-20,Hull vs Birmingham,2021_22,Away,Birmingham,-8,2.4348,2.82,✅ Good,loss,-1.0
2021-11-20,Sheffield United vs Coventry,2021_22,Away,Coventry,-2,2.65,3.75,✅ Good,loss,-1.0
2021-11-21,Derby vs Bournemouth,2021_22,Home,Derby,-13,3.6667,4.64,✅ Good,win,3.64
2021-11-21,Derby vs Bournemouth,2021_22,Away,Bournemouth,-13,1.8333,1.84,✅ Fair,loss,-1.0
2021-11-23,Blackpool vs West Brom,2021_22,Home,Blackpool,4,2.375,4.14,✅ Excellent,loss,-1.0
2021-11-23,Blackpool vs West Brom,2021_22,Draw,Draw,4,3.1667,3.48,✅ Fair,win,2.48
2021-11-23,Coventry vs Birmingham,2021_22,Away,Birmingham,-3,2.5294,3.85,✅ Excellent,loss,-1.0
2021-11-23,Middlesbrough vs Preston,2021_22,Away,Preston,2,3.7,4.02,✅ Fair,win,3.02
2021-11-23,Nott'm Forest vs Luton,2021_22,Home,Nott'm Forest,2,2.22,2.67,✅ Good,loss,-1.0
2021-11-23,Reading vs Sheffield United,2021_22,Home,Reading,-2,2.7895,3.88,✅ Good,loss,-1.0
2021-11-24,Millwall vs Bournemouth,2021_22,Home,Millwall,-6,2.8696,3.43,✅ Good,loss,-1.0
2021-11-24,Bristol City vs Stoke,2021_22,Home,Bristol City,-9,2.5,3.31,✅ Good,win,2.31
2021-11-24,Cardiff vs Hull,2021_22,Away,Hull,-3,2.5294,3.6,✅ Good,win,2.6
2021-11-24,Blackburn vs Peterboro,2021_22,Draw,Draw,1,3.6129,3.79,✅ Fair,loss,-1.0
2021-11-24,Blackburn vs Peterboro,2021_22,Away,Peterboro,1,3.7333,4.8,✅ Good,loss,-1.0
2021-11-24,Barnsley vs Swansea,2021_22,Home,Barnsley,-8,2.8,3.05,✅ Fair,loss,-1.0
2021-11-26,West Brom vs Nott'm Forest,2021_22,Draw,Draw,1,3.6129,3.76,✅ Fair,win,2.76
2021-11-26,West Brom vs Nott'm Forest,2021_22,Away,Nott'm Forest,1,3.7333,5.92,✅ Excellent,loss,-1.0
2021-11-27,Hull vs Millwall,2021_22,Home,Hull,1,2.1961,2.66,✅ Good,win,1.66
2021-11-27,Swansea vs Reading,2021_22,Draw,Draw,6,3.0,3.64,✅ Good,loss,-1.0
2021-11-27,Swansea vs Reading,2021_22,Away,Reading,6,2.8696,4.59,✅ Excellent,win,3.59
2021-11-27,Luton vs Cardiff,2021_22,Draw,Draw,0,3.2973,3.56,✅ Fair,loss,-1.0
2021-11-27,Luton vs Cardiff,2021_22,Away,Cardiff,0,3.5882,4.02,✅ Fair,win,3.02
2021-11-27,Stoke vs Blackburn,2021_22,Draw,Draw,0,3.2973,3.36,✅ Fair,loss,-1.0
2021-11-27,Stoke vs Blackburn,2021_22,Away,Blackburn,0,3.5882,3.59,✅ Fair,win,2.59
2021-11-27,Bournemouth vs Coventry,2021_22,Draw,Draw,6,3.0,3.44,✅ Fair,win,2.44
2021-11-27,Bournemouth vs Coventry,2021_22,Away,Coventry,6,2.8696,4.32,✅ Excellent,loss,-1.0
2021-11-27,Huddersfield vs Middlesbrough,2021_22,Home,Huddersfield,0,2.3922,2.72,✅ Fair,loss,-1.0
2021-11-27,Peterboro vs Barnsley,2021_22,Home,Peterboro,-1,2.1034,2.37,✅ Fair,loss,-1.0
2021-11-28,Sheffield United vs Bristol City,2021_22,Draw,Draw,4,3.1667,4.4,✅ Good,loss,-1.0
2021-11-28,Sheffield United vs Bristol City,2021_22,Away,Bristol City,4,3.8,6.71,✅ Excellent,loss,-1.0
2021-11-29,Derby vs QPR,2021_22,Home,Derby,-4,2.1351,2.93,✅ Good,loss,-1.0
2021-12-03,Fulham vs Bournemouth,2021_22,Draw,Draw,10,3.1111,3.68,✅ Good,win,2.68
2021-12-04,Millwall vs Birmingham,2021_22,Home,Millwall,-4,2.1351,2.17,✅ Fair,win,1.17
2021-12-04,Millwall vs Birmingham,2021_22,Away,Birmingham,-4,3.2917,3.59,✅ Fair,loss,-1.0
2021-12-04,Middlesbrough vs Swansea,2021_22,Draw,Draw,-5,3.4167,3.47,✅ Fair,loss,-1.0
2021-12-04,Middlesbrough vs Swansea,2021_22,Away,Swansea,-5,2.9286,3.73,✅ Good,loss,-1.0
2021-12-04,Cardiff vs Sheffield United,2021_22,Home,Cardiff,1,2.1961,3.19,✅ Excellent,loss,-1.0
2021-12-04,Reading vs Hull,2021_22,Away,Hull,-6,2.64,3.0,✅ Fair,loss,-1.0
2021-12-04,Nott'm Forest vs Peterboro,2021_22,Home,Nott'm Forest,13,1.5,1.76,✅ Good,win,0.76
2021-12-04,Coventry vs West Brom,2021_22,Home,Coventry,4,2.375,3.1,✅ Good,loss,-1.0
2021-12-04,Coventry vs West Brom,2021_22,Draw,Draw,4,3.1667,3.22,✅ Fair,loss,-1.0
2021-12-04,Blackburn vs Preston,2021_22,Home,Blackburn,1,2.1961,2.24,✅ Fair,win,1.24
2021-12-04,Bristol City vs Derby,2021_22,Away,Derby,-2,2.65,2.97,✅ Fair,loss,-1.0
2021-12-04,Blackpool vs Luton,2021_22,Home,Blackpool,3,1.9778,2.8,✅ Excellent,loss,-1.0
2021-12-04,Barnsley vs Huddersfield,2021_22,Away,Huddersfield,-6,2.64,2.69,✅ Fair,loss,-1.0
2021-12-05,QPR vs Stoke,2021_22,Home,QPR,3,1.9778,2.36,✅ Good,loss,-1.0
2021-12-11,West Brom vs Reading,2021_22,Draw,Draw,1,3.6129,4.51,✅ Good,loss,-1.0
2021-12-11,West Brom vs Reading,2021_22,Away,Reading,1,3.7333,7.37,✅ Excellent,loss,-1.0
2021-12-11,Preston vs Barnsley,2021_22,Away,Barnsley,3,3.8696,4.58,✅ Fair,loss,-1.0
2021-12-11,Peterboro vs Millwall,2021_22,Draw,Draw,-11,2.6667,3.24,✅ Good,loss,-1.0
2021-12-11,Birmingham vs Cardiff,2021_22,Home,Birmingham,-1,2.1034,2.42,✅ Good,loss,-1.0
2021-12-11,Swansea vs Nott'm Forest,2021_22,Away,Nott'm Forest,-8,2.4348,3.45,✅ Good,win,2.45
2021-12-11,Derby vs Blackpool,2021_22,Home,Derby,3,1.9778,2.41,✅ Good,win,1.41
2021-12-11,Bournemouth vs Blackburn,2021_22,Draw,Draw,1,3.6129,3.77,✅ Fair,loss,-1.0
2021-12-11,Bournemouth vs Blackburn,2021_22,Away,Blackburn,1,3.7333,4.88,✅ Good,win,3.88
2021-12-11,Huddersfield vs Coventry,2021_22,Home,Huddersfield,-1,2.1034,2.81,✅ Good,loss,-1.0
2021-12-11,Hull vs Bristol City,2021_22,Home,Hull,9,1.75,1.98,✅ Good,loss,-1.0
2021-12-11,Stoke vs Middlesbrough,2021_22,Home,Stoke,5,2.1143,2.42,✅ Good,loss,-1.0
2021-12-17,Barnsley vs West Brom,2021_22,Home,Barnsley,-9,2.5,5.28,✅ Excellent,loss,-1.0
2021-12-18,Bristol City vs Huddersfield,2021_22,Home,Bristol City,1,2.1961,2.61,✅ Good,loss,-1.0
2021-12-18,Nott'm Forest vs Hull,2021_22,Away,Hull,2,3.7,4.24,✅ Fair,loss,-1.0
2021-12-18,Blackpool vs Peterboro,2021_22,Home,Blackpool,3,1.9778,2.1,✅ Fair,win,1.1
2021-12-18,Blackburn vs Birmingham,2021_22,Home,Blackburn,14,1.4,1.94,✅ Excellent,win,0.94
2021-12-18,Middlesbrough vs Bournemouth,2021_22,Home,Middlesbrough,0,2.3922,2.61,✅ Fair,win,1.61
2021-12-20,Fulham vs Sheffield United,2021_22,Draw,Draw,2,3.5806,3.81,✅ Fair,loss,-1.0
2021-12-20,Fulham vs Sheffield United,2021_22,Away,Sheffield United,2,3.7,4.43,✅ Good,win,3.43
2021-12-26,Huddersfield vs Blackpool,2021_22,Home,Huddersfield,3,1.9778,2.18,✅ Fair,win,1.18
2021-12-26,Middlesbrough vs Nott'm Forest,2021_22,Away,Nott'm Forest,-4,3.2917,3.61,✅ Fair,loss,-1.0
2021-12-27,QPR vs Bournemouth,2021_22,Home,QPR,7,1.7692,2.75,✅ Excellent,loss,-1.0
2021-12-27,Derby vs West Brom,2021_22,Home,Derby,-1,2.1034,4.63,✅ Excellent,win,3.63
2021-12-29,Coventry vs Millwall,2021_22,Draw,Draw,0,3.2973,3.39,✅ Fair,loss,-1.0
2021-12-29,Coventry vs Millwall,2021_22,Away,Millwall,0,3.5882,3.79,✅ Fair,win,2.79
2021-12-29,Blackpool vs Middlesbrough,2021_22,Home,Blackpool,-8,2.8,3.31,✅ Good,loss,-1.0
2021-12-30,Bournemouth vs Cardiff,2021_22,Draw,Draw,-3,3.5833,3.86,✅ Fair,loss,-1.0
2021-12-30,Bournemouth vs Cardiff,2021_22,Away,Cardiff,-3,2.5294,5.29,✅ Excellent,loss,-1.0
2021-12-30,Bristol City vs QPR,2021_22,Home,Bristol City,-2,2.7895,2.89,✅ Fair,loss,-1.0
2021-12-30,Nott'm Forest vs Huddersfield,2021_22,Draw,Draw,4,3.1667,3.42,✅ Fair,loss,-1.0
2021-12-30,Stoke vs Derby,2021_22,Away,Derby,2,3.7,5.22,✅ Good,win,4.22
2022-01-01,Blackpool vs Hull,2021_22,Away,Hull,-8,2.4348,3.37,✅ Good,loss,-1.0
2022-01-02,Blackburn vs Huddersfield,2021_22,Home,Blackburn,11,1.6,1.85,✅ Good,loss,-1.0
2022-01-02,West Brom vs Cardiff,2021_22,Draw,Draw,4,3.1667,3.96,✅ Good,win,2.96
2022-01-02,West Brom vs Cardiff,2021_22,Away,Cardiff,4,3.8,6.27,✅ Excellent,loss,-1.0
2022-01-02,Birmingham vs QPR,2021_22,Home,Birmingham,-9,2.5,2.6,✅ Fair,loss,-1.0
2022-01-02,Birmingham vs QPR,2021_22,Away,QPR,-9,2.3529,2.79,✅ Good,win,1.79
2022-01-03,Reading vs Derby,2021_22,Home,Reading,-1,2.1034,2.24,✅ Fair,loss,-1.0
2022-01-03,Stoke vs Preston,2021_22,Draw,Draw,4,3.1667,3.37,✅ Fair,loss,-1.0
2022-01-03,Stoke vs Preston,2021_22,Away,Preston,4,3.8,3.8,✅ Fair,win,2.8
2022-01-11,Reading vs Fulham,2021_22,Home,Reading,-3,3.0714,7.13,✅ Excellent,loss,-1.0
2022-01-11,Reading vs Fulham,2021_22,Draw,Draw,-3,3.5833,4.72,✅ Good,loss,-1.0
2022-01-15,Preston vs Birmingham,2021_22,Home,Preston,7,1.7692,1.93,✅ Fair,loss,-1.0
2022-01-15,Middlesbrough vs Reading,2021_22,Home,Middlesbrough,14,1.4,1.45,✅ Fair,win,0.45
2022-01-15,Middlesbrough vs Reading,2021_22,Away,Reading,14,7.0,7.27,✅ Fair,loss,-1.0
2022-01-15,Millwall vs Nott'm Forest,2021_22,Away,Nott'm Forest,-3,2.5294,3.18,✅ Good,win,2.18
2022-01-15,QPR vs West Brom,2021_22,Home,QPR,0,2.3922,3.33,✅ Good,win,2.33
2022-01-15,QPR vs West Brom,2021_22,Draw,Draw,0,3.2973,3.38,✅ Fair,loss,-1.0
2022-01-15,Peterboro vs Coventry,2021_22,Home,Peterboro,-7,2.6667,3.29,✅ Good,loss,-1.0
2022-01-15,Peterboro vs Coventry,2021_22,Draw,Draw,-7,3.2,3.38,✅ Fair,loss,-1.0
2022-01-15,Luton vs Bournemouth,2021_22,Home,Luton,-2,2.7895,2.91,✅ Fair,win,1.91
2022-01-15,Cardiff vs Blackburn,2021_22,Away,Blackburn,-13,1.8333,2.64,✅ Excellent,win,1.64
2022-01-15,Huddersfield vs Swansea,2021_22,Home,Huddersfield,10,2.0,2.62,✅ Good,loss,-1.0
2022-01-15,Huddersfield vs Swansea,2021_22,Draw,Draw,10,3.1111,3.2,✅ Fair,win,2.2
2022-01-15,Derby vs Sheffield United,2021_22,Home,Derby,-2,2.7895,3.47,✅ Good,win,2.47
2022-01-15,Fulham vs Bristol City,2021_22,Draw,Draw,8,3.0,6.39,✅ Excellent,loss,-1.0
2022-01-15,Fulham vs Bristol City,2021_22,Away,Bristol City,8,5.5714,12.96,✅ Excellent,loss,-1.0
2022-01-16,Hull vs Stoke,2021_22,Home,Hull,2,2.22,2.88,✅ Good,loss,-1.0
2022-01-18,Fulham vs Birmingham,2021_22,Away,Birmingham,16,3.0,11.22,✅ Excellent,loss,-1.0
2022-01-18,Preston vs Sheffield United,2021_22,Home,Preston,-1,2.1034,2.89,✅ Good,loss,-1.0
2022-01-19,Hull vs Blackburn,2021_22,Draw,Draw,-12,3.1429,3.3,✅ Fair,loss,-1.0
2022-01-19,Hull vs Blackburn,2021_22,Away,Blackburn,-12,1.8333,2.36,✅ Good,loss,-1.0
2022-01-19,Reading vs Luton,2021_22,Home,Reading,-9,2.5,3.68,✅ Excellent,loss,-1.0
2022-01-22,Stoke vs Fulham,2021_22,Home,Stoke,-13,3.6667,3.91,✅ Fair,loss,-1.0
2022-01-22,Stoke vs Fulham,2021_22,Away,Fulham,-13,1.8333,1.94,✅ Fair,win,0.94
2022-01-22,Bristol City vs Cardiff,2021_22,Home,Bristol City,0,2.3922,2.48,✅ Fair,win,1.48
2022-01-22,Bristol City vs Cardiff,2021_22,Draw,Draw,0,3.2973,3.38,✅ Fair,loss,-1.0
2022-01-22,West Brom vs Peterboro,2021_22,Draw,Draw,10,3.1111,4.98,✅ Excellent,loss,-1.0
2022-01-22,West Brom vs Peterboro,2021_22,Away,Peterboro,10,5.6,9.61,✅ Excellent,loss,-1.0
2022-01-22,Swansea vs Preston,2021_22,Home,Swansea,-4,2.1351,2.18,✅ Fair,win,1.18
2022-01-22,Swansea vs Preston,2021_22,Away,Preston,-4,3.2917,3.44,✅ Fair,loss,-1.0
2022-01-22,Reading vs Huddersfield,2021_22,Home,Reading,-14,2.0,2.94,✅ Excellent,loss,-1.0
2022-01-22,Reading vs Huddersfield,2021_22,Away,Huddersfield,-14,2.0,2.42,✅ Good,win,1.42
2022-01-22,Blackpool vs Millwall,2021_22,Away,Millwall,-2,2.65,3.06,✅ Fair,loss,-1.0
2022-01-22,Bournemouth vs Hull,2021_22,Draw,Draw,2,3.5806,4.04,✅ Fair,loss,-1.0
2022-01-22,Bournemouth vs Hull,2021_22,Away,Hull,2,3.7,5.74,✅ Excellent,win,4.74
2022-01-22,Birmingham vs Barnsley,2021_22,Draw,Draw,-7,3.2,3.56,✅ Fair,loss,-1.0
2022-01-22,Birmingham vs Barnsley,2021_22,Away,Barnsley,-7,3.2,4.61,✅ Good,loss,-1.0
2022-01-22,Nott'm Forest vs Derby,2021_22,Away,Derby,0,3.5882,4.04,✅ Fair,loss,-1.0
2022-01-22,Coventry vs QPR,2021_22,Draw,Draw,0,3.2973,3.36,✅ Fair,loss,-1.0
2022-01-22,Sheffield United vs Luton,2021_22,Away,Luton,-2,2.65,4.12,✅ Excellent,loss,-1.0
2022-01-24,Blackburn vs Middlesbrough,2021_22,Home,Blackburn,0,2.3922,2.43,✅ Fair,win,1.43
2022-01-25,Birmingham vs Peterboro,2021_22,Away,Peterboro,1,3.7333,4.17,✅ Fair,loss,-1.0
2022-01-25,Coventry vs Stoke,2021_22,Home,Coventry,-1,2.1034,2.2,✅ Fair,win,1.2
2022-01-25,Luton vs Bristol City,2021_22,Home,Luton,7,1.7692,1.77,✅ Fair,win,0.77
2022-01-25,Luton vs Bristol City,2021_22,Draw,Draw,7,3.5385,3.6,✅ Fair,loss,-1.0
2022-01-25,Nott'm Forest vs Barnsley,2021_22,Draw,Draw,6,3.0,3.97,✅ Good,loss,-1.0
2022-01-25,Nott'm Forest vs Barnsley,2021_22,Away,Barnsley,6,2.8696,6.42,✅ Excellent,loss,-1.0
2022-01-25,QPR vs Swansea,2021_22,Home,QPR,3,1.9778,2.26,✅ Good,loss,-1.0
2022-01-26,West Brom vs Preston,2021_22,Draw,Draw,2,3.5806,3.81,✅ Fair,loss,-1.0
2022-01-26,West Brom vs Preston,2021_22,Away,Preston,2,3.7,5.7,✅ Good,win,4.7
2022-01-28,Huddersfield vs Stoke,2021_22,Draw,Draw,6,3.0,3.2,✅ Fair,win,2.2
2022-01-29,Barnsley vs Bournemouth,2021_22,Home,Barnsley,-5,2.7333,5.28,✅ Excellent,loss,-1.0
2022-01-29,Barnsley vs Bournemouth,2021_22,Draw,Draw,-5,3.4167,3.63,✅ Fair,loss,-1.0
2022-01-29,Fulham vs Blackpool,2021_22,Away,Blackpool,14,7.0,10.07,✅ Good,loss,-1.0
2022-01-29,Hull vs Swansea,2021_22,Home,Hull,3,1.9778,2.84,✅ Excellent,win,1.84
2022-01-29,Luton vs Blackburn,2021_22,Home,Luton,0,2.3922,2.41,✅ Fair,loss,-1.0
2022-01-29,Middlesbrough vs Coventry,2021_22,Home,Middlesbrough,3,1.9778,2.07,✅ Fair,win,1.07
2022-01-29,Millwall vs West Brom,2021_22,Home,Millwall,0,2.3922,3.43,✅ Good,win,2.43
2022-01-29,Preston vs Bristol City,2021_22,Draw,Draw,8,3.0,3.45,✅ Fair,win,2.45
2022-01-29,QPR vs Reading,2021_22,Draw,Draw,15,3.0,4.17,✅ Good,loss,-1.0
2022-01-29,QPR vs Reading,2021_22,Away,Reading,15,6.0,6.41,✅ Fair,loss,-1.0
2022-01-29,Peterboro vs Sheffield United,2021_22,Home,Peterboro,-13,3.6667,3.99,✅ Fair,loss,-1.0
2022-01-29,Peterboro vs Sheffield United,2021_22,Away,Sheffield United,-13,1.8333,1.93,✅ Fair,win,0.93
2022-01-30,Derby vs Birmingham,2021_22,Home,Derby,12,1.8333,2.34,✅ Good,loss,-1.0
2022-01-30,Cardiff vs Nott'm Forest,2021_22,Home,Cardiff,-9,2.5,2.83,✅ Fair,win,1.83
2022-01-30,Cardiff vs Nott'm Forest,2021_22,Away,Nott'm Forest,-9,2.3529,2.58,✅ Fair,loss,-1.0
2022-02-01,Swansea vs Luton,2021_22,Away,Luton,-7,3.2,3.51,✅ Fair,win,2.51
2022-02-01,Millwall vs Preston,2021_22,Away,Preston,-3,2.5294,3.11,✅ Good,loss,-1.0
2022-02-02,Huddersfield vs Derby,2021_22,Away,Derby,0,3.5882,3.77,✅ Fair,loss,-1.0
2022-02-04,Birmingham vs Sheffield United,2021_22,Home,Birmingham,-8,2.8,3.86,✅ Good,loss,-1.0
2022-02-05,Blackpool vs Bristol City,2021_22,Draw,Draw,6,3.0,3.29,✅ Fair,loss,-1.0
2022-02-05,Blackpool vs Bristol City,2021_22,Away,Bristol City,6,2.8696,3.27,✅ Fair,loss,-1.0
2022-02-05,Hull vs Preston,2021_22,Home,Hull,0,2.3922,2.6,✅ Fair,loss,-1.0
2022-02-05,Swansea vs Blackburn,2021_22,Away,Blackburn,-6,2.64,3.01,✅ Fair,loss,-1.0
2022-02-08,Fulham vs Millwall,2021_22,Draw,Draw,15,3.0,4.81,✅ Excellent,loss,-1.0
2022-02-08,Fulham vs Millwall,2021_22,Away,Millwall,15,6.0,8.91,✅ Good,loss,-1.0
2022-02-08,Luton vs Barnsley,2021_22,Draw,Draw,10,3.1111,3.8,✅ Good,loss,-1.0
2022-02-08,Luton vs Barnsley,2021_22,Away,Barnsley,10,5.6,5.96,✅ Fair,loss,-1.0
2022-02-08,Stoke vs Swansea,2021_22,Home,Stoke,-1,2.1034,2.26,✅ Fair,win,1.26
2022-02-08,Coventry vs Blackpool,2021_22,Away,Blackpool,-1,3.5882,5.33,✅ Good,loss,-1.0
2022-02-08,Derby vs Hull,2021_22,Home,Derby,-1,2.1034,2.26,✅ Fair,win,1.26
2022-02-09,Bristol City vs Reading,2021_22,Draw,Draw,10,3.1111,3.65,✅ Good,loss,-1.0
2022-02-09,Sheffield United vs West Brom,2021_22,Home,Sheffield United,7,1.7692,2.39,✅ Excellent,win,1.39
2022-02-09,QPR vs Middlesbrough,2021_22,Home,QPR,3,1.9778,2.64,✅ Good,loss,-1.0
2022-02-09,Bournemouth vs Birmingham,2021_22,Draw,Draw,6,3.0,4.2,✅ Good,loss,-1.0
2022-02-09,Bournemouth vs Birmingham,2021_22,Away,Birmingham,6,2.8696,6.51,✅ Excellent,loss,-1.0
2022-02-09,Blackburn vs Nott'm Forest,2021_22,Away,Nott'm Forest,-2,2.65,3.2,✅ Good,win,2.2
2022-02-09,Cardiff vs Peterboro,2021_22,Draw,Draw,6,3.0,3.68,✅ Good,loss,-1.0
2022-02-09,Cardiff vs Peterboro,2021_22,Away,Peterboro,6,2.8696,4.38,✅ Excellent,loss,-1.0
2022-02-09,Preston vs Huddersfield,2021_22,Away,Huddersfield,-2,2.65,3.55,✅ Good,loss,-1.0
2022-02-12,Nott'm Forest vs Stoke,2021_22,Home,Nott'm Forest,3,1.9778,2.31,✅ Good,loss,-1.0
2022-02-12,Millwall vs Cardiff,2021_22,Away,Cardiff,-8,2.4348,3.23,✅ Good,loss,-1.0
2022-02-12,Middlesbrough vs Derby,2021_22,Away,Derby,3,3.8696,5.68,✅ Good,loss,-1.0
2022-02-12,Blackpool vs Bournemouth,2021_22,Home,Blackpool,-2,2.7895,4.02,✅ Good,loss,-1.0
2022-02-12,Barnsley vs QPR,2021_22,Away,QPR,-15,2.0,2.05,✅ Fair,loss,-1.0
2022-02-12,Huddersfield vs Sheffield United,2021_22,Home,Huddersfield,-2,2.7895,3.36,✅ Good,loss,-1.0
2022-02-12,Birmingham vs Luton,2021_22,Home,Birmingham,-9,2.5,2.93,✅ Good,win,1.93
2022-02-12,Birmingham vs Luton,2021_22,Away,Luton,-9,2.3529,2.49,✅ Fair,loss,-1.0
2022-02-13,Swansea vs Bristol City,2021_22,Away,Bristol City,1,3.7333,3.76,✅ Fair,loss,-1.0
2022-02-14,West Brom vs Blackburn,2021_22,Away,Blackburn,-1,3.5882,4.5,✅ Good,loss,-1.0
2022-02-15,Cardiff vs Coventry,2021_22,Home,Cardiff,0,2.3922,2.91,✅ Good,win,1.91
2022-02-15,Sheffield United vs Hull,2021_22,Draw,Draw,6,3.0,4.06,✅ Good,win,3.06
2022-02-15,Sheffield United vs Hull,2021_22,Away,Hull,6,2.8696,6.36,✅ Excellent,loss,-1.0
2022-02-16,Peterboro vs Reading,2021_22,Away,Reading,-3,2.5294,2.93,✅ Good,loss,-1.0
2022-02-19,Sheffield United vs Swansea,2021_22,Draw,Draw,10,3.1111,3.83,✅ Good,loss,-1.0
2022-02-19,Sheffield United vs Swansea,2021_22,Away,Swansea,10,5.6,5.65,✅ Fair,loss,-1.0
2022-02-19,QPR vs Hull,2021_22,Away,Hull,3,3.8696,4.2,✅ Fair,loss,-1.0
2022-02-19,Preston vs Reading,2021_22,Home,Preston,13,1.5,1.67,✅ Good,loss,-1.0
2022-02-19,Preston vs Reading,2021_22,Away,Reading,13,5.0,5.22,✅ Fair,win,4.22
2022-02-19,Luton vs West Brom,2021_22,Home,Luton,2,2.22,3.1,✅ Good,win,2.1
2022-02-19,Stoke vs Birmingham,2021_22,Draw,Draw,2,3.5806,3.65,✅ Fair,win,2.65
2022-02-19,Stoke vs Birmingham,2021_22,Away,Birmingham,2,3.7,4.52,✅ Good,loss,-1.0
2022-02-19,Coventry vs Barnsley,2021_22,Draw,Draw,4,3.1667,3.99,✅ Good,loss,-1.0
2022-02-19,Coventry vs Barnsley,2021_22,Away,Barnsley,4,3.8,6.37,✅ Excellent,loss,-1.0
2022-02-19,Cardiff vs Blackpool,2021_22,Home,Cardiff,3,1.9778,2.06,✅ Fair,loss,-1.0
2022-02-19,Bristol City vs Middlesbrough,2021_22,Home,Bristol City,-8,2.8,3.7,✅ Good,win,2.7
2022-02-19,Derby vs Peterboro,2021_22,Draw,Draw,8,3.0,3.49,✅ Fair,loss,-1.0
2022-02-19,Fulham vs Huddersfield,2021_22,Draw,Draw,10,3.1111,4.91,✅ Excellent,loss,-1.0
2022-02-19,Fulham vs Huddersfield,2021_22,Away,Huddersfield,10,5.6,8.18,✅ Good,win,7.18
2022-02-22,Middlesbrough vs West Brom,2021_22,Home,Middlesbrough,8,2.0526,2.3,✅ Fair,win,1.3
2022-02-22,Middlesbrough vs West Brom,2021_22,Draw,Draw,8,3.0,3.26,✅ Fair,loss,-1.0
2022-02-22,Bristol City vs Coventry,2021_22,Home,Bristol City,-3,3.0714,3.17,✅ Fair,loss,-1.0
2022-02-22,Reading vs Birmingham,2021_22,Away,Birmingham,-6,2.64,2.76,✅ Fair,loss,-1.0
2022-02-22,Hull vs Barnsley,2021_22,Draw,Draw,4,3.1667,3.23,✅ Fair,loss,-1.0
2022-02-23,QPR vs Blackpool,2021_22,Away,Blackpool,-1,3.5882,4.0,✅ Fair,loss,-1.0
2022-02-23,Sheffield United vs Blackburn,2021_22,Home,Sheffield United,13,1.5,1.84,✅ Good,win,0.84
